user_id,First_tran_date,Location,Age,Gender
38986604,2019-11-23,Other Cities,33_to_37,MALE
50564173,2019-11-23,HN,18_to_22,FEMALE
24127190,2019-11-23,Other Cities,23_to_27,MALE
51023940,2019-11-23,Other Cities,33_to_37,MALE
51065421,2019-11-24,Other Cities,33_to_37,FEMALE
46957353,2019-11-24,HCMC,23_to_27,MALE
49937854,2019-11-24,HCMC,33_to_37,FEMALE
16944776,2019-11-24,Other Cities,23_to_27,FEMALE
22128426,2019-11-24,Other Cities,33_to_37,MALE
51073003,2019-11-24,Other Cities,18_to_22,FEMALE
50929978,2019-11-24,Other Cities,33_to_37,FEMALE
51073314,2019-11-24,Other Cities,23_to_27,MALE
49525194,2019-11-24,HCMC,33_to_37,MALE
50862672,2019-11-24,HCMC,18_to_22,FEMALE
50343168,2019-11-24,HCMC,23_to_27,MALE
48918012,2019-11-24,Other Cities,18_to_22,MALE
37556155,2019-11-24,Other Cities,33_to_37,FEMALE
36921042,2019-11-24,HCMC,23_to_27,MALE
50788502,2019-11-24,HCMC,18_to_22,FEMALE
21048454,2019-11-25,Other Cities,23_to_27,FEMALE
51105356,2019-11-25,Other Cities,28_to_32,MALE
47490095,2019-11-25,Other Cities,33_to_37,MALE
30265155,2019-11-25,HCMC,23_to_27,FEMALE
28913925,2019-11-25,Other Cities,unknown,FEMALE
50685259,2019-11-25,HN,unknown,FEMALE
35785273,2019-11-25,HCMC,23_to_27,MALE
51035969,2019-11-25,Other Cities,unknown,MALE
8309206,2019-11-25,Other Cities,unknown,FEMALE
51101530,2019-11-25,Other Cities,28_to_32,MALE
51057528,2019-11-25,Other Cities,28_to_32,MALE
51089930,2019-11-25,Other Cities,unknown,MALE
7652568,2019-11-25,HN,28_to_32,MALE
45080395,2019-11-25,Other Cities,23_to_27,MALE
18418017,2019-11-25,Other Cities,23_to_27,MALE
5907177,2019-11-25,HCMC,33_to_37,FEMALE
51104599,2019-11-25,Other Cities,>37,MALE
49829379,2019-11-25,HCMC,unknown,MALE
25827673,2019-11-25,HN,>37,FEMALE
50668404,2019-11-25,Other Cities,23_to_27,MALE
15428941,2019-11-25,HN,unknown,FEMALE
14292232,2019-11-26,Other Cities,unknown,MALE
51107586,2019-11-26,HN,unknown,MALE
51131177,2019-11-26,Other Cities,28_to_32,FEMALE
51146752,2019-11-26,Other Cities,28_to_32,MALE
51117249,2019-11-26,Other Cities,unknown,MALE
49677124,2019-11-26,Other Cities,28_to_32,MALE
47536459,2019-11-26,Other Cities,23_to_27,MALE
46920300,2019-11-26,Other Cities,28_to_32,MALE
31100048,2019-11-26,Other Cities,23_to_27,FEMALE
46675756,2019-11-26,Other Cities,23_to_27,FEMALE
51146993,2019-11-26,HCMC,33_to_37,MALE
13816094,2019-11-26,Other Cities,28_to_32,MALE
51130575,2019-11-26,Other Cities,unknown,FEMALE
43061646,2019-11-26,Other Cities,23_to_27,MALE
50847331,2019-11-26,Other Cities,28_to_32,MALE
31744412,2019-11-26,HCMC,>37,MALE
44757543,2019-11-26,HCMC,23_to_27,FEMALE
51118125,2019-11-26,HCMC,unknown,MALE
51112619,2019-11-26,Other Cities,28_to_32,MALE
46228421,2019-11-26,Other Cities,18_to_22,MALE
45311371,2019-11-26,HN,28_to_32,MALE
40666627,2019-11-26,HN,23_to_27,MALE
35249508,2019-11-26,HCMC,23_to_27,MALE
50801991,2019-11-26,HN,unknown,FEMALE
26531564,2019-11-26,HCMC,33_to_37,FEMALE
40530877,2019-11-26,HCMC,23_to_27,FEMALE
50989773,2019-11-26,Other Cities,18_to_22,FEMALE
10591870,2019-11-26,Other Cities,33_to_37,FEMALE
3571826,2019-11-27,Other Cities,>37,FEMALE
48409360,2019-11-27,Other Cities,28_to_32,MALE
50189724,2019-11-27,Other Cities,23_to_27,MALE
51178042,2019-11-27,Other Cities,23_to_27,MALE
50044075,2019-11-27,Other Cities,unknown,MALE
9475246,2019-11-27,HCMC,unknown,FEMALE
51154043,2019-11-27,Other Cities,>37,MALE
49632522,2019-11-27,Other Cities,23_to_27,MALE
48220967,2019-11-27,Other Cities,23_to_27,MALE
42554130,2019-11-27,Other Cities,18_to_22,MALE
51165548,2019-11-27,Other Cities,unknown,MALE
49250024,2019-11-27,HCMC,18_to_22,MALE
32441727,2019-11-27,Other Cities,unknown,MALE
5552245,2019-11-27,HCMC,28_to_32,FEMALE
32911512,2019-11-27,HCMC,28_to_32,MALE
51174426,2019-11-27,HCMC,18_to_22,MALE
50814923,2019-11-27,Other Cities,23_to_27,MALE
51163758,2019-11-27,Other Cities,unknown,FEMALE
32168887,2019-11-27,Other Cities,33_to_37,FEMALE
2274807,2019-11-27,Other Cities,unknown,FEMALE
11097250,2019-11-27,HCMC,33_to_37,MALE
49375770,2019-11-27,HCMC,18_to_22,MALE
51160760,2019-11-27,Other Cities,23_to_27,FEMALE
24499447,2019-11-27,HCMC,18_to_22,FEMALE
47529169,2019-11-27,HCMC,unknown,FEMALE
51171636,2019-11-27,Other Cities,28_to_32,FEMALE
4330425,2019-11-27,Other Cities,unknown,MALE
51149830,2019-11-27,Other Cities,unknown,FEMALE
51185508,2019-11-28,Other Cities,>37,FEMALE
51113627,2019-11-28,Other Cities,>37,MALE
51184661,2019-11-28,Other Cities,28_to_32,MALE
41692377,2019-11-28,HCMC,23_to_27,FEMALE
51184808,2019-11-28,HN,18_to_22,MALE
45203001,2019-11-28,HN,18_to_22,MALE
51186317,2019-11-28,Other Cities,23_to_27,MALE
45210068,2019-11-28,HCMC,23_to_27,MALE
50997995,2019-11-28,HN,23_to_27,FEMALE
51182575,2019-11-28,HCMC,33_to_37,FEMALE
47131186,2019-11-29,HCMC,unknown,FEMALE
51242924,2019-11-29,Other Cities,23_to_27,FEMALE
20379271,2019-11-29,Other Cities,>37,FEMALE
44092820,2019-11-29,Other Cities,33_to_37,MALE
5808835,2019-11-29,Other Cities,unknown,MALE
3781964,2019-11-29,Other Cities,33_to_37,MALE
49780100,2019-11-29,Other Cities,unknown,MALE
16835393,2019-11-29,Other Cities,unknown,MALE
51162215,2019-11-29,Other Cities,28_to_32,MALE
51237908,2019-11-29,Other Cities,>37,MALE
39984876,2019-11-29,Other Cities,23_to_27,FEMALE
49433036,2019-11-29,HCMC,33_to_37,FEMALE
51091828,2019-11-29,Other Cities,unknown,MALE
22876050,2019-11-29,Other Cities,unknown,FEMALE
45717149,2019-11-29,Other Cities,23_to_27,MALE
23349908,2019-11-29,Other Cities,28_to_32,MALE
49689409,2019-11-29,HCMC,unknown,FEMALE
50235652,2019-11-29,Other Cities,18_to_22,FEMALE
51228982,2019-11-29,Other Cities,unknown,FEMALE
49704147,2019-11-29,Other Cities,18_to_22,FEMALE
33390449,2019-11-29,Other Cities,unknown,FEMALE
50231494,2019-11-29,Other Cities,23_to_27,MALE
51230943,2019-11-29,Other Cities,18_to_22,MALE
51220538,2019-11-29,HCMC,18_to_22,FEMALE
51223960,2019-11-29,Other Cities,unknown,MALE
51233798,2019-11-29,HCMC,>37,MALE
51184639,2019-11-29,Other Cities,18_to_22,MALE
45741585,2019-11-30,HN,33_to_37,MALE
50884841,2019-11-30,Other Cities,33_to_37,FEMALE
51098879,2019-11-30,Other Cities,23_to_27,MALE
51268986,2019-11-30,HN,18_to_22,FEMALE
49601434,2019-11-30,HCMC,23_to_27,FEMALE
39581003,2019-11-30,Other Cities,unknown,FEMALE
50511128,2019-11-30,HCMC,18_to_22,MALE
50572508,2019-11-30,HCMC,23_to_27,MALE
51172222,2019-11-30,Other Cities,unknown,FEMALE
50313523,2019-11-30,Other Cities,23_to_27,MALE
42244475,2019-11-30,HCMC,>37,FEMALE
1458272,2019-11-30,Other Cities,23_to_27,FEMALE
40430816,2019-11-30,Other Cities,18_to_22,FEMALE
32581665,2019-11-30,HCMC,18_to_22,MALE
45200302,2019-11-30,Other Cities,28_to_32,MALE
49276147,2019-11-30,HCMC,unknown,FEMALE
49790521,2019-11-30,Other Cities,>37,FEMALE
51247322,2019-11-30,Other Cities,unknown,MALE
48935074,2019-11-30,Other Cities,28_to_32,MALE
46064955,2019-11-30,Other Cities,unknown,MALE
51277771,2019-11-30,Other Cities,>37,MALE
47309494,2019-11-30,Other Cities,23_to_27,MALE
51239141,2019-11-30,Other Cities,unknown,MALE
38822464,2019-11-30,HN,28_to_32,MALE
807995,2019-11-30,Other Cities,unknown,FEMALE
37511184,2019-11-30,HCMC,28_to_32,FEMALE
8136434,2019-11-30,Other Cities,23_to_27,FEMALE
51266865,2019-11-30,Other Cities,18_to_22,FEMALE
33585798,2019-11-30,Other Cities,18_to_22,FEMALE
51284601,2019-11-30,HCMC,23_to_27,FEMALE
41844497,2019-11-30,Other Cities,23_to_27,MALE
40417716,2019-11-30,HCMC,33_to_37,MALE
47677571,2019-12-01,HN,23_to_27,FEMALE
50832923,2019-12-01,Other Cities,18_to_22,FEMALE
50921431,2019-12-01,HN,18_to_22,FEMALE
31671021,2019-12-01,HCMC,28_to_32,FEMALE
51297191,2019-12-01,Other Cities,unknown,FEMALE
42846658,2019-12-01,Other Cities,28_to_32,MALE
23582912,2019-12-01,Other Cities,18_to_22,MALE
42918854,2019-12-01,Other Cities,18_to_22,MALE
9436224,2019-12-01,Other Cities,unknown,FEMALE
50913331,2019-12-01,HCMC,unknown,MALE
33989575,2019-12-01,Other Cities,23_to_27,MALE
23766639,2019-12-01,HN,unknown,FEMALE
41501003,2019-12-01,Other Cities,28_to_32,MALE
50410612,2019-12-02,HCMC,18_to_22,FEMALE
51334092,2019-12-02,HCMC,18_to_22,MALE
50144936,2019-12-02,Other Cities,18_to_22,MALE
8664825,2019-12-02,Other Cities,28_to_32,MALE
33775412,2019-12-02,Other Cities,23_to_27,MALE
49710201,2019-12-02,HN,18_to_22,MALE
48478124,2019-12-02,Other Cities,unknown,FEMALE
51333936,2019-12-02,HCMC,18_to_22,MALE
50690441,2019-12-02,Other Cities,unknown,MALE
51287500,2019-12-02,HN,18_to_22,FEMALE
1354945,2019-12-02,HCMC,23_to_27,MALE
50087209,2019-12-02,Other Cities,23_to_27,MALE
39177562,2019-12-03,HN,18_to_22,MALE
33080742,2019-12-03,HCMC,28_to_32,MALE
45793667,2019-12-03,Other Cities,23_to_27,MALE
36750106,2019-12-03,Other Cities,23_to_27,MALE
51361277,2019-12-03,Other Cities,28_to_32,MALE
19721647,2019-12-03,Other Cities,28_to_32,MALE
51370899,2019-12-03,HN,18_to_22,FEMALE
51100555,2019-12-03,HN,18_to_22,FEMALE
51340183,2019-12-03,Other Cities,unknown,MALE
50018300,2019-12-03,Other Cities,18_to_22,FEMALE
45874257,2019-12-03,Other Cities,23_to_27,MALE
35550279,2019-12-03,HCMC,28_to_32,MALE
33813618,2019-12-03,Other Cities,unknown,MALE
31014731,2019-12-03,HCMC,28_to_32,MALE
51376240,2019-12-03,Other Cities,23_to_27,MALE
50046908,2019-12-03,Other Cities,18_to_22,MALE
26035641,2019-12-03,HN,23_to_27,MALE
51362542,2019-12-03,Other Cities,unknown,FEMALE
42539934,2019-12-03,HN,23_to_27,FEMALE
51302306,2019-12-03,Other Cities,23_to_27,MALE
27669876,2019-12-03,Other Cities,unknown,FEMALE
51361005,2019-12-03,HCMC,>37,MALE
50842952,2019-12-03,HN,unknown,FEMALE
38994497,2019-12-03,HCMC,28_to_32,FEMALE
47033563,2019-12-04,Other Cities,unknown,FEMALE
32921438,2019-12-04,HCMC,33_to_37,MALE
46210170,2019-12-04,Other Cities,23_to_27,MALE
51358016,2019-12-04,Other Cities,18_to_22,MALE
43440627,2019-12-04,HN,18_to_22,FEMALE
20401476,2019-12-04,Other Cities,28_to_32,MALE
41421598,2019-12-04,Other Cities,23_to_27,MALE
50361433,2019-12-04,Other Cities,28_to_32,FEMALE
48752458,2019-12-04,HCMC,33_to_37,FEMALE
49395492,2019-12-04,Other Cities,23_to_27,MALE
32638029,2019-12-04,Other Cities,23_to_27,FEMALE
44509356,2019-12-04,Other Cities,unknown,FEMALE
28750661,2019-12-04,Other Cities,23_to_27,MALE
8098188,2019-12-04,Other Cities,28_to_32,MALE
51004281,2019-12-04,Other Cities,23_to_27,MALE
32626518,2019-12-04,Other Cities,28_to_32,FEMALE
50837344,2019-12-04,Other Cities,18_to_22,FEMALE
50611405,2019-12-04,Other Cities,18_to_22,FEMALE
50911359,2019-12-04,HCMC,28_to_32,MALE
995105,2019-12-04,Other Cities,unknown,MALE
51398993,2019-12-04,HCMC,28_to_32,FEMALE
45275608,2019-12-04,HCMC,18_to_22,MALE
51433050,2019-12-05,HCMC,33_to_37,FEMALE
45926360,2019-12-05,HCMC,18_to_22,MALE
51059867,2019-12-05,HN,28_to_32,FEMALE
39320785,2019-12-05,Other Cities,23_to_27,FEMALE
46782318,2019-12-05,HN,unknown,MALE
46807248,2019-12-05,Other Cities,18_to_22,FEMALE
50169959,2019-12-05,Other Cities,28_to_32,FEMALE
51426558,2019-12-05,Other Cities,28_to_32,MALE
47169441,2019-12-05,Other Cities,unknown,MALE
50903472,2019-12-05,Other Cities,18_to_22,FEMALE
51372601,2019-12-05,HCMC,23_to_27,MALE
51415705,2019-12-05,HCMC,>37,FEMALE
30310452,2019-12-05,Other Cities,33_to_37,FEMALE
26947797,2019-12-05,Other Cities,28_to_32,MALE
51434125,2019-12-05,HCMC,18_to_22,FEMALE
40230282,2019-12-05,Other Cities,18_to_22,FEMALE
50552067,2019-12-05,Other Cities,23_to_27,FEMALE
51413188,2019-12-05,Other Cities,>37,MALE
51395370,2019-12-05,Other Cities,unknown,MALE
4706240,2019-12-05,Other Cities,>37,MALE
46770506,2019-12-05,HCMC,33_to_37,MALE
50665347,2019-12-05,HN,28_to_32,MALE
51414175,2019-12-05,Other Cities,18_to_22,MALE
51428757,2019-12-05,HCMC,23_to_27,MALE
34090243,2019-12-05,Other Cities,23_to_27,MALE
1197234,2019-12-05,HCMC,23_to_27,MALE
47107647,2019-12-06,Other Cities,28_to_32,MALE
40190618,2019-12-06,Other Cities,28_to_32,MALE
47178052,2019-12-06,HCMC,28_to_32,MALE
42263311,2019-12-06,HCMC,23_to_27,FEMALE
50048233,2019-12-06,Other Cities,28_to_32,MALE
49525979,2019-12-06,HCMC,33_to_37,MALE
51462423,2019-12-06,Other Cities,18_to_22,MALE
50280612,2019-12-06,Other Cities,18_to_22,MALE
4922654,2019-12-06,Other Cities,>37,MALE
39483259,2019-12-06,Other Cities,unknown,MALE
30975412,2019-12-06,HCMC,>37,FEMALE
9040714,2019-12-06,HCMC,23_to_27,FEMALE
51459688,2019-12-06,HN,18_to_22,MALE
51452529,2019-12-06,Other Cities,>37,FEMALE
34256414,2019-12-06,HCMC,28_to_32,FEMALE
51433994,2019-12-06,Other Cities,>37,FEMALE
50746609,2019-12-06,Other Cities,unknown,MALE
51455591,2019-12-06,Other Cities,unknown,MALE
51215761,2019-12-06,Other Cities,18_to_22,FEMALE
50248264,2019-12-06,Other Cities,unknown,FEMALE
51032713,2019-12-06,Other Cities,unknown,MALE
51469709,2019-12-07,HCMC,33_to_37,MALE
41812732,2019-12-07,HCMC,33_to_37,MALE
47363705,2019-12-07,Other Cities,28_to_32,FEMALE
50451459,2019-12-07,Other Cities,>37,FEMALE
51423589,2019-12-07,HN,>37,MALE
5027033,2019-12-07,Other Cities,unknown,MALE
51464026,2019-12-07,Other Cities,23_to_27,FEMALE
51287985,2019-12-07,Other Cities,18_to_22,MALE
46587428,2019-12-07,Other Cities,18_to_22,MALE
44915405,2019-12-07,HCMC,unknown,FEMALE
41550308,2019-12-07,HCMC,23_to_27,MALE
32729598,2019-12-07,Other Cities,23_to_27,MALE
49094762,2019-12-07,HCMC,18_to_22,MALE
20010961,2019-12-08,HCMC,33_to_37,MALE
15527495,2019-12-08,Other Cities,18_to_22,MALE
28861379,2019-12-08,Other Cities,unknown,FEMALE
30122074,2019-12-08,Other Cities,unknown,MALE
24690465,2019-12-08,Other Cities,23_to_27,FEMALE
49838249,2019-12-08,HN,23_to_27,FEMALE
51479619,2019-12-08,Other Cities,33_to_37,FEMALE
51461883,2019-12-08,HCMC,unknown,FEMALE
50583106,2019-12-08,HCMC,23_to_27,FEMALE
32891651,2019-12-08,Other Cities,23_to_27,MALE
7423243,2019-12-08,Other Cities,unknown,MALE
51469700,2019-12-08,Other Cities,unknown,MALE
51276281,2019-12-08,Other Cities,unknown,MALE
42727739,2019-12-08,Other Cities,28_to_32,MALE
24330447,2019-12-08,HN,33_to_37,MALE
50426257,2019-12-08,HCMC,28_to_32,FEMALE
44126398,2019-12-08,Other Cities,23_to_27,FEMALE
46277144,2019-12-08,Other Cities,23_to_27,MALE
51507896,2019-12-08,HN,23_to_27,MALE
51488901,2019-12-08,Other Cities,23_to_27,FEMALE
48626041,2019-12-09,Other Cities,33_to_37,MALE
46059148,2019-12-09,HN,23_to_27,FEMALE
51291196,2019-12-09,Other Cities,33_to_37,FEMALE
49631568,2019-12-09,HCMC,18_to_22,FEMALE
50434232,2019-12-09,Other Cities,18_to_22,FEMALE
51518320,2019-12-09,Other Cities,18_to_22,FEMALE
49535864,2019-12-09,Other Cities,unknown,FEMALE
51517216,2019-12-09,Other Cities,33_to_37,FEMALE
37424824,2019-12-09,HCMC,23_to_27,MALE
38339976,2019-12-09,Other Cities,unknown,FEMALE
46387154,2019-12-09,HN,18_to_22,MALE
42777628,2019-12-09,HCMC,33_to_37,FEMALE
47525253,2019-12-09,HCMC,18_to_22,MALE
51512338,2019-12-09,HCMC,33_to_37,MALE
20582619,2019-12-09,Other Cities,23_to_27,FEMALE
32667030,2019-12-09,HCMC,23_to_27,FEMALE
23491900,2019-12-09,Other Cities,23_to_27,FEMALE
4198027,2019-12-09,Other Cities,23_to_27,FEMALE
48271746,2019-12-09,Other Cities,18_to_22,MALE
46316864,2019-12-10,HN,28_to_32,MALE
51556860,2019-12-10,HCMC,unknown,FEMALE
51510909,2019-12-10,Other Cities,23_to_27,FEMALE
43340482,2019-12-10,HN,28_to_32,FEMALE
4822694,2019-12-10,Other Cities,28_to_32,MALE
46249752,2019-12-10,Other Cities,18_to_22,MALE
40580801,2019-12-10,Other Cities,>37,MALE
51536688,2019-12-10,Other Cities,23_to_27,MALE
51564794,2019-12-10,Other Cities,>37,FEMALE
51557912,2019-12-10,Other Cities,28_to_32,MALE
51498852,2019-12-10,Other Cities,23_to_27,FEMALE
51536329,2019-12-10,HCMC,28_to_32,FEMALE
49008946,2019-12-10,Other Cities,18_to_22,FEMALE
50511957,2019-12-10,HCMC,33_to_37,FEMALE
36811195,2019-12-10,HCMC,23_to_27,MALE
51516830,2019-12-10,HCMC,28_to_32,MALE
46717942,2019-12-10,HCMC,23_to_27,MALE
50097877,2019-12-10,HCMC,18_to_22,MALE
41772110,2019-12-10,HCMC,33_to_37,MALE
17357539,2019-12-10,Other Cities,28_to_32,MALE
39302253,2019-12-10,HCMC,23_to_27,FEMALE
36870467,2019-12-10,HCMC,>37,MALE
51557429,2019-12-10,Other Cities,28_to_32,FEMALE
51479621,2019-12-10,Other Cities,unknown,FEMALE
11613867,2019-12-10,HCMC,unknown,MALE
25033185,2019-12-10,Other Cities,33_to_37,MALE
42957174,2019-12-10,HCMC,23_to_27,MALE
32852992,2019-12-10,Other Cities,unknown,MALE
37131747,2019-12-10,HCMC,>37,FEMALE
47762139,2019-12-10,Other Cities,18_to_22,MALE
49694104,2019-12-11,HCMC,23_to_27,MALE
40713152,2019-12-11,HCMC,18_to_22,FEMALE
51477280,2019-12-11,Other Cities,23_to_27,MALE
39652516,2019-12-11,Other Cities,23_to_27,FEMALE
51587377,2019-12-11,Other Cities,unknown,FEMALE
51469216,2019-12-11,Other Cities,33_to_37,MALE
47950568,2019-12-11,HCMC,23_to_27,MALE
7854894,2019-12-11,Other Cities,unknown,FEMALE
51329133,2019-12-11,Other Cities,28_to_32,MALE
50821691,2019-12-11,Other Cities,28_to_32,MALE
50211356,2019-12-11,Other Cities,unknown,MALE
49810607,2019-12-11,Other Cities,28_to_32,MALE
48398313,2019-12-11,HCMC,>37,FEMALE
51579881,2019-12-11,Other Cities,18_to_22,MALE
51430758,2019-12-11,Other Cities,unknown,MALE
51467884,2019-12-11,Other Cities,33_to_37,MALE
51578920,2019-12-11,HN,unknown,FEMALE
10724471,2019-12-11,HCMC,unknown,FEMALE
46946897,2019-12-11,Other Cities,23_to_27,MALE
44059383,2019-12-11,Other Cities,23_to_27,FEMALE
51169224,2019-12-11,Other Cities,18_to_22,FEMALE
47611701,2019-12-11,HCMC,18_to_22,FEMALE
51558713,2019-12-11,Other Cities,18_to_22,FEMALE
46854462,2019-12-11,HCMC,23_to_27,MALE
51579760,2019-12-11,HN,unknown,MALE
33113099,2019-12-11,HCMC,33_to_37,FEMALE
43346503,2019-12-11,HCMC,28_to_32,MALE
50379141,2019-12-11,HN,28_to_32,MALE
51621077,2019-12-12,HN,18_to_22,MALE
49082821,2019-12-12,Other Cities,unknown,FEMALE
41239734,2019-12-12,HCMC,>37,FEMALE
32814128,2019-12-12,Other Cities,unknown,FEMALE
33076190,2019-12-12,HCMC,33_to_37,MALE
48816915,2019-12-12,Other Cities,18_to_22,MALE
27923117,2019-12-12,HN,>37,FEMALE
33607236,2019-12-12,Other Cities,18_to_22,FEMALE
19450718,2019-12-12,Other Cities,28_to_32,MALE
41479887,2019-12-12,Other Cities,23_to_27,MALE
51422498,2019-12-12,Other Cities,18_to_22,MALE
49597259,2019-12-12,HN,28_to_32,FEMALE
51627454,2019-12-12,HCMC,18_to_22,FEMALE
49430893,2019-12-12,HCMC,18_to_22,FEMALE
51583637,2019-12-12,Other Cities,23_to_27,FEMALE
47267414,2019-12-12,Other Cities,23_to_27,FEMALE
51311237,2019-12-12,Other Cities,unknown,FEMALE
49143886,2019-12-12,Other Cities,28_to_32,MALE
18811896,2019-12-12,HN,unknown,MALE
32011670,2019-12-12,Other Cities,33_to_37,MALE
51101364,2019-12-12,Other Cities,23_to_27,FEMALE
32536714,2019-12-12,HCMC,18_to_22,MALE
32751207,2019-12-12,Other Cities,18_to_22,MALE
14838631,2019-12-12,Other Cities,33_to_37,FEMALE
45692564,2019-12-12,HCMC,18_to_22,MALE
25887706,2019-12-12,Other Cities,28_to_32,MALE
51643255,2019-12-13,Other Cities,unknown,MALE
48752944,2019-12-13,Other Cities,23_to_27,MALE
49980395,2019-12-13,Other Cities,unknown,FEMALE
6246319,2019-12-13,Other Cities,23_to_27,MALE
8978380,2019-12-13,HCMC,unknown,MALE
46160827,2019-12-13,HCMC,23_to_27,MALE
50049082,2019-12-13,Other Cities,18_to_22,FEMALE
36833267,2019-12-13,HN,unknown,FEMALE
45242538,2019-12-13,Other Cities,23_to_27,FEMALE
44101110,2019-12-13,Other Cities,23_to_27,MALE
44033308,2019-12-13,Other Cities,18_to_22,FEMALE
51618092,2019-12-13,Other Cities,28_to_32,MALE
51663537,2019-12-13,Other Cities,unknown,FEMALE
21703082,2019-12-13,Other Cities,unknown,MALE
47452000,2019-12-13,Other Cities,28_to_32,MALE
46839077,2019-12-13,Other Cities,23_to_27,MALE
51628741,2019-12-13,Other Cities,23_to_27,FEMALE
51658970,2019-12-13,HCMC,23_to_27,MALE
51078204,2019-12-13,HN,18_to_22,MALE
51664635,2019-12-13,HN,33_to_37,MALE
51610587,2019-12-13,Other Cities,28_to_32,MALE
44527410,2019-12-13,Other Cities,23_to_27,FEMALE
39557508,2019-12-13,Other Cities,23_to_27,FEMALE
46191809,2019-12-13,HN,33_to_37,FEMALE
51633554,2019-12-13,Other Cities,23_to_27,FEMALE
42773775,2019-12-13,Other Cities,23_to_27,FEMALE
51442163,2019-12-13,Other Cities,23_to_27,MALE
51312350,2019-12-13,Other Cities,18_to_22,MALE
51326272,2019-12-13,Other Cities,>37,MALE
4334428,2019-12-13,Other Cities,18_to_22,FEMALE
38933681,2019-12-14,Other Cities,28_to_32,MALE
51685015,2019-12-14,Other Cities,unknown,FEMALE
51679418,2019-12-14,Other Cities,28_to_32,MALE
29431147,2019-12-14,Other Cities,18_to_22,MALE
4335797,2019-12-14,HCMC,>37,FEMALE
51477420,2019-12-14,Other Cities,18_to_22,MALE
22705019,2019-12-14,Other Cities,unknown,FEMALE
39086989,2019-12-14,Other Cities,18_to_22,FEMALE
51670999,2019-12-14,Other Cities,28_to_32,MALE
51681949,2019-12-14,HCMC,18_to_22,FEMALE
35483094,2019-12-14,HCMC,23_to_27,FEMALE
43326835,2019-12-14,Other Cities,28_to_32,MALE
45128349,2019-12-14,Other Cities,unknown,MALE
46230476,2019-12-14,HCMC,33_to_37,FEMALE
49256889,2019-12-14,HCMC,18_to_22,MALE
43135304,2019-12-14,Other Cities,23_to_27,FEMALE
51503297,2019-12-14,HN,23_to_27,MALE
46101629,2019-12-14,Other Cities,23_to_27,MALE
51669330,2019-12-14,Other Cities,23_to_27,MALE
49660265,2019-12-14,Other Cities,28_to_32,MALE
42242948,2019-12-15,Other Cities,23_to_27,FEMALE
51718311,2019-12-15,HCMC,23_to_27,FEMALE
51188362,2019-12-15,HCMC,>37,FEMALE
43717587,2019-12-15,HN,unknown,MALE
49408491,2019-12-15,HCMC,28_to_32,MALE
50509082,2019-12-15,Other Cities,unknown,MALE
28932965,2019-12-15,Other Cities,33_to_37,FEMALE
51714329,2019-12-15,Other Cities,18_to_22,MALE
51622330,2019-12-15,Other Cities,18_to_22,MALE
50765699,2019-12-15,Other Cities,23_to_27,MALE
51716355,2019-12-15,Other Cities,unknown,MALE
51704014,2019-12-15,Other Cities,28_to_32,MALE
49144944,2019-12-16,Other Cities,33_to_37,MALE
29196402,2019-12-16,Other Cities,unknown,MALE
51725101,2019-12-16,HCMC,unknown,FEMALE
40119180,2019-12-16,HCMC,28_to_32,FEMALE
50936770,2019-12-16,HCMC,28_to_32,MALE
51552828,2019-12-16,Other Cities,unknown,MALE
50487574,2019-12-16,HN,23_to_27,MALE
23702457,2019-12-16,HCMC,18_to_22,MALE
31480680,2019-12-16,HCMC,33_to_37,FEMALE
50892049,2019-12-16,Other Cities,18_to_22,MALE
51726868,2019-12-16,Other Cities,unknown,FEMALE
13094844,2019-12-16,HCMC,>37,FEMALE
51733273,2019-12-16,Other Cities,28_to_32,FEMALE
14477748,2019-12-16,HCMC,28_to_32,FEMALE
42404668,2019-12-16,HCMC,28_to_32,MALE
33958300,2019-12-16,Other Cities,18_to_22,FEMALE
47079958,2019-12-16,Other Cities,23_to_27,MALE
51725275,2019-12-16,Other Cities,18_to_22,MALE
45767169,2019-12-16,Other Cities,18_to_22,FEMALE
51416670,2019-12-16,Other Cities,23_to_27,MALE
51483064,2019-12-16,HCMC,23_to_27,MALE
51210592,2019-12-16,HCMC,18_to_22,MALE
8857095,2019-12-16,HCMC,unknown,FEMALE
12245790,2019-12-16,Other Cities,18_to_22,FEMALE
50985476,2019-12-17,Other Cities,18_to_22,MALE
49147641,2019-12-17,Other Cities,28_to_32,MALE
51753518,2019-12-17,Other Cities,unknown,FEMALE
7401927,2019-12-17,Other Cities,28_to_32,MALE
51750730,2019-12-17,HCMC,28_to_32,FEMALE
45901040,2019-12-17,HCMC,23_to_27,MALE
51386036,2019-12-17,HN,unknown,FEMALE
45870770,2019-12-17,Other Cities,18_to_22,MALE
44037357,2019-12-17,Other Cities,18_to_22,MALE
46986503,2019-12-17,HCMC,18_to_22,MALE
28716109,2019-12-17,Other Cities,33_to_37,FEMALE
50916402,2019-12-17,HCMC,33_to_37,MALE
5611322,2019-12-17,Other Cities,unknown,MALE
33719853,2019-12-17,HCMC,33_to_37,MALE
32970670,2019-12-17,Other Cities,23_to_27,FEMALE
51716515,2019-12-17,HCMC,23_to_27,MALE
17737756,2019-12-17,HN,28_to_32,MALE
47069547,2019-12-17,HCMC,unknown,MALE
51162566,2019-12-18,Other Cities,28_to_32,FEMALE
